size,density,graph_type,mst_algo,runtime
30,0,matrix,kruskals,7.503576993942261
30,0,matrix,kruskals,10.0797278881073
30,0,list,prims,0.41120100021362305
30,0,list,prims,0.5193808078765869
30,0,list,prims,0.4743309020996094
30,0,list,prims,0.4348571300506592
30,0,list,prims,0.617974042892456
30,0,list,prims,0.4667069911956787
30,0,list,prims,0.5532369613647461
30,0,list,prims,0.5229880809783936
30,0,list,prims,0.4147660732269287
30,0,list,prims,0.5328998565673828
30,0,list,kruskals,0.4764096736907959
30,0,list,kruskals,0.43266892433166504
30,0,list,kruskals,0.3491170406341553
30,0,list,kruskals,0.3631911277770996
30,0,list,kruskals,0.4199788570404053
30,0,list,kruskals,0.5106790065765381
30,0,list,kruskals,0.5191130638122559
30,0,list,kruskals,0.43389320373535156
30,0,list,kruskals,0.4462738037109375
30,0,list,kruskals,0.39288997650146484
30,25,matrix,prims,2.3990299701690674
30,25,matrix,prims,1.9679291248321533
30,25,matrix,prims,2.011847972869873
30,25,matrix,prims,2.572695016860962
30,25,matrix,prims,2.6548612117767334
30,25,matrix,prims,2.4304046630859375
30,25,matrix,prims,2.203697919845581
30,25,matrix,prims,2.8873021602630615
30,25,matrix,prims,2.022854804992676
30,25,matrix,prims,1.764420986175537
30,25,matrix,kruskals,2.2888760566711426
30,25,matrix,kruskals,2.627279043197632
30,25,matrix,kruskals,2.396821975708008
30,25,matrix,kruskals,1.822584867477417
30,25,matrix,kruskals,2.270247220993042
30,25,matrix,kruskals,2.347949981689453
30,25,matrix,kruskals,2.200014114379883
30,25,matrix,kruskals,1.8603241443634033
30,25,matrix,kruskals,2.1296818256378174
30,25,matrix,kruskals,2.059236764907837
30,25,list,prims,0.16089296340942383
30,25,list,prims,0.15029287338256836
30,25,list,prims,0.18816471099853516
30,25,list,prims,0.18378210067749023
30,25,list,prims,0.12483811378479004
30,25,list,prims,0.15743184089660645
30,25,list,prims,0.1596229076385498
30,25,list,prims,0.17297697067260742
30,25,list,prims,0.15289902687072754
30,25,list,prims,0.14411497116088867
30,25,list,kruskals,0.16999602317810059
30,25,list,kruskals,0.1479341983795166
30,25,list,kruskals,0.11882996559143066
30,25,list,kruskals,0.17185711860656738
30,25,list,kruskals,0.1416609287261963
30,25,list,kruskals,0.15761804580688477
30,25,list,kruskals,0.17864608764648438
30,25,list,kruskals,0.12645506858825684
30,25,list,kruskals,0.14724206924438477
30,25,list,kruskals,0.14287495613098145
30,50,matrix,prims,2.4829068183898926
30,50,matrix,prims,2.0439538955688477
30,50,matrix,prims,1.800675868988037
30,50,matrix,prims,2.396623134613037
30,50,matrix,prims,1.8754088878631592
30,50,matrix,prims,2.497231960296631
30,50,matrix,prims,1.8358631134033203
30,50,matrix,prims,2.1009328365325928
30,50,matrix,prims,2.5109641551971436
30,50,matrix,prims,2.559159755706787
30,50,matrix,kruskals,2.282045841217041
30,50,matrix,kruskals,1.9131460189819336
30,50,matrix,kruskals,1.8996789455413818
30,50,matrix,kruskals,2.3137381076812744
30,50,matrix,kruskals,1.9298429489135742
